;p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
2099;2.25007358749381e-17;1.18612731937258;0.897;0.67;2.97077215756808e-13;45;tinc
2100;4.12226736127547e-17;1.05669141971664;0.974;0.723;5.44262959709201e-13;45;acj6
2101;4.77095325075135e-15;1.3382662192719;0.462;0.16;6.29908957696701e-11;45;Ir25a
2102;9.3320013875161e-15;1.54593730256789;0.551;0.236;1.23210414319375e-10;45;CG34347
2103;4.47863913017775e-14;1.32670932393022;0.654;0.359;5.91314724357369e-10;45;gus
2104;1.44783667266706e-13;1.38201412191492;0.628;0.319;1.91157875892232e-09;45;bab1
2105;1.71816096453124e-13;1.47698819632924;0.333;0.1;2.2684879214706e-09;45;Eip78C
2106;2.80310987721194e-12;1.23546130804761;0.372;0.122;3.70094597088292e-08;45;Shawl
2107;4.69991462553192e-12;1.24570536062099;0.346;0.114;6.2052972800898e-08;45;PH4alphaEFB
2108;1.31416782917038e-11;1.00927975614346;0.744;0.411;1.73509578485366e-07;45;kek3
2109;2.55445957422645e-11;1.34650219398274;0.333;0.108;3.37265297585119e-07;45;Sytalpha
2110;6.98049516970281e-11;1.1636200101985;0.718;0.488;9.21634777255861e-07;45;nonA
2111;7.03269599156091e-11;1.15543251591291;0.154;0.03;9.28526851765787e-07;45;TyrR
2112;1.09863005341534e-10;1.2982018614969;0.526;0.272;1.45052125952427e-06;45;l(1)G0469
2113;3.90622014521377e-10;1.27048467337933;0.462;0.217;5.15738245772574e-06;45;emc
2114;2.18180166897782e-09;1.03190623508954;0.679;0.466;2.88063274355142e-05;45;Dll
2115;1.09701720873758e-08;1.04054524410098;0.513;0.27;0.000144839182069623;45;fid
2116;3.79263293223908e-06;1.04881107797101;0.397;0.226;0.0500741326043526;45;Gpdh1
2117;4.80170447881281e-06;1.0116663014483;0.436;0.245;0.0633969042337655;45;CG12541
2118;2.49877096223714e-05;1.21352453332334;0.269;0.126;0.329912730144169;45;Hsp27
2119;6.50026935043294e-05;1.18029392674743;0.269;0.131;0.858230562337661;45;Hsp68
2120;0.000831325902593571;1.32981991545523;0.359;0.233;1;45;Hsp26
2121;0;5.96674762581811;1;0.008;0;46;Or13a
2122;0;5.56207792915181;1;0.016;0;46;CG42766
2123;3.46201042684047e-221;1.80660077710683;0.352;0.007;4.57089236655747e-217;46;lncRNA:CR45558
2124;6.77664488683349e-158;2.71130369347571;0.704;0.043;8.94720424408625e-154;46;lncRNA:CR44317
2125;3.45487352892439e-119;1.04245843267575;0.127;0.001;4.56146952023887e-115;46;mthl2
2126;9.11317906794203e-103;3.79866631841989;1;0.17;1.20321303234039e-98;46;mmd
2127;1.17427204300244e-31;1.12355743385773;0.239;0.024;1.55039137837612e-27;46;Ac78C
2128;3.95845371593617e-31;1.5289384082442;1;0.759;5.22634644115052e-27;46;CG42540
2129;1.65065205881017e-30;1.2711328493215;0.423;0.07;2.17935591324706e-26;46;Vinc
2130;4.23270032076626e-30;1.41368414682794;0.958;0.387;5.58843423350769e-26;46;Octbeta1R
2131;3.28608459909728e-26;1.28173018505548;0.282;0.038;4.33861749618814e-22;46;asRNA:CR46136
2132;3.36720500707495e-26;1.52102413981625;0.648;0.179;4.44572077084106e-22;46;dac
2133;1.27324007030681e-24;1.39288730528016;0.549;0.139;1.68105886482608e-20;46;spab
2134;2.07468780111819e-24;1.53219510991794;1;0.678;2.73921030381634e-20;46;GstE4
2135;3.39913415684263e-22;1.3670354670471;0.577;0.163;4.48787682727932e-18;46;inv
2136;1.28593309396431e-21;1.15883288308012;1;0.83;1.69781746396107e-17;46;Pde1c
2137;4.2019027845206e-21;1.05543629817492;1;0.856;5.54777224640255e-17;46;CG31221
2138;2.94755485894695e-20;1.30253998002553;0.873;0.405;3.89165668026766e-16;46;Bx
2139;1.18842443189635e-18;1.06381254857002;0.352;0.075;1.56907677743276e-14;46;FER
2140;2.57990387206279e-18;1.30208719292113;0.761;0.331;3.4062470822845e-14;46;asRNA:CR44960
2141;6.79412389908037e-18;1.34337993776025;0.662;0.248;8.97028178395581e-14;46;GstE5
2142;1.05220399277746e-17;1.16666195067076;0.958;0.709;1.38922493166408e-13;46;CG14692
2143;2.94686195650267e-17;1.2003259600649;0.873;0.462;3.89074184117048e-13;46;CG33178
2144;8.87924967099878e-17;1.20910910868585;0.563;0.183;1.17232733406197e-12;46;CG33177
2145;5.74138662674426e-14;1.32941864603514;0.704;0.333;7.58035276329045e-10;46;5-HT2B
2146;4.9829430601343e-12;1.01959006904572;0.535;0.208;6.57897972229532e-08;46;beat-Ia
2147;2.81670624640774e-11;1.08933232265467;0.437;0.159;3.71889725713214e-07;46;Vha100-2
2148;2.86439210623044e-11;1.0619188317583;0.507;0.202;3.78185689785605e-07;46;Ndae1
2149;7.40055158035032e-10;1.00936511451873;0.366;0.127;9.77094825153653e-06;46;GstD8
2150;0;5.38910453096624;0.963;0.005;0;47;ppk
2151;0;3.97600928151767;0.889;0.002;0;47;kn
2152;0;3.79886492643901;0.833;0.002;0;47;ppk26
2153;0;3.39983895415922;0.87;0.024;0;47;Ret
2154;0;3.37251558877333;0.907;0.027;0;47;DIP-beta
2155;0;2.81171854516422;0.704;0.001;0;47;Cib2
2156;0;2.65052435593985;0.648;0.003;0;47;Lim3
2157;0;2.21404835036514;0.593;0.001;0;47;tup
2158;0;2.12387815220298;0.519;0.001;0;47;Hmx
2159;0;1.63025421520903;0.167;0;0;47;hui
2160;1.45265666906072e-263;3.25663924357607;0.759;0.023;1.91794260016086e-259;47;Ddc
2161;9.37697729752478e-257;2.20036223747878;0.574;0.013;1.2380423125922e-252;47;dar1
2162;6.16139951731455e-248;1.10065250989539;0.222;0.002;8.1348957827104e-244;47;lncRNA:CR43431
2163;7.88168500622968e-239;2.23527295960544;0.574;0.014;1.04061887137251e-234;47;CG44102
2164;2.22174582219064e-200;1.02610039563711;0.241;0.003;2.9333710090383e-196;47;lncRNA:CR44366
2165;2.22279320059471e-192;2.60517925621634;0.778;0.034;2.9347538627452e-188;47;sns
2166;1.64614501671046e-191;1.17886594983296;0.278;0.004;2.17340526556281e-187;47;Gr28b
2167;3.1006376917829e-161;3.27818277412969;0.815;0.045;4.09377194446097e-157;47;sens-2
2168;9.17381934131485e-145;1.85046823816009;0.463;0.015;1.2112193676338e-140;47;CCHa1-R
2169;9.33692269938393e-106;1.59144453774803;0.463;0.021;1.23275390399966e-101;47;asRNA:CR45139
2170;1.06826528416193e-95;3.27995968621534;0.944;0.108;1.41043065467899e-91;47;CG4577
2171;1.35862861628607e-91;1.00329506270662;0.296;0.01;1.7937973620825e-87;47;lncRNA:CR45825
2172;1.88163872368306e-87;1.38416741162005;0.463;0.025;2.48432760687875e-83;47;grn
2173;1.40481600094898e-86;2.39998543638364;0.741;0.067;1.85477856605294e-82;47;DIP-kappa
2174;9.56395412010668e-83;3.56289398673143;0.944;0.133;1.26272886247769e-78;47;dpr6
2175;1.44829693379172e-79;1.9045324492851;0.667;0.058;1.91218644168521e-75;47;CalpA
2176;9.28697370992392e-70;1.62542546344884;0.444;0.029;1.22615913892125e-65;47;lncRNA:CR44380
2177;1.01388552287438e-68;1.73241386915349;0.5;0.038;1.33863305585105e-64;47;Chd64
2178;2.77586090225045e-68;2.49077798887022;0.852;0.113;3.66496914924127e-64;47;CG33543
2179;1.37487355024573e-67;3.06770692897576;0.944;0.154;1.81524554838944e-63;47;mew
2180;1.17720563225683e-65;1.43852311708325;0.296;0.014;1.55426459626869e-61;47;CG1572
2181;1.80907423267145e-63;2.44239267836669;0.926;0.144;2.38852070939611e-59;47;Frq2
2182;2.52579657420826e-61;2.43809011574113;0.537;0.05;3.33480921692717e-57;47;mirr
2183;2.82301942220832e-61;2.08244596439471;0.741;0.095;3.72723254314165e-57;47;CG5196
2184;9.59908018738843e-61;1.02759540116555;0.185;0.006;1.26736655714089e-56;47;Drep3
2185;3.75924345433411e-60;2.56376700444503;0.87;0.138;4.96332913275732e-56;47;spab
2186;3.88429001192973e-59;1.72547159318093;0.296;0.016;5.12842810275083e-55;47;NetB
2187;3.72901462114148e-56;3.5825588240707;0.963;0.22;4.9234180042931e-52;47;ct
2188;1.31526434456888e-55;3.69355556406121;0.981;0.251;1.7365435141343e-51;47;pros
2189;7.53869665813728e-55;2.83266689867269;0.889;0.164;9.95334119773865e-51;47;Tsp42Ee
2190;4.12567063383071e-53;2.01305997128201;0.685;0.089;5.44712293784668e-49;47;Oct-TyrR
2191;4.59032101367343e-53;2.91912418150894;0.981;0.237;6.06060083435302e-49;47;Fili
2192;1.28311655348406e-52;2.41806895986345;0.815;0.134;1.694098785565e-48;47;CARPB
2193;8.07069303913506e-51;1.88609910098408;0.889;0.155;1.065573601957e-46;47;side-V
2194;6.11676986230436e-50;2.83618537441824;1;0.275;8.07597124920045e-46;47;CG2993
2195;4.55883948008045e-47;2.07666523504194;0.796;0.137;6.01903576555022e-43;47;rgn
2196;6.55280868605151e-44;3.16709502163252;0.981;0.344;8.65167330819381e-40;47;SKIP
2197;4.36341045881521e-43;1.39128033637999;0.556;0.07;5.76101082877372e-39;47;LRP1
2198;1.63441412978115e-41;2.55245507069446;1;0.358;2.15791697555006e-37;47;CG34354
2199;2.3523773942027e-41;1.56978182629945;0.667;0.105;3.10584387356582e-37;47;CG6959
2200;2.53508152695559e-41;2.33205071166743;1;0.301;3.34706814003946e-37;47;dpr10
2201;7.25266005742484e-40;2.59137540638714;0.963;0.288;9.57568707381802e-36;47;Fas3
2202;2.57991974598992e-39;1.35598083199549;0.315;0.026;3.40626804063049e-35;47;CG32052
2203;8.58612651460004e-39;1.91596835678638;0.463;0.056;1.13362628372264e-34;47;lncRNA:CR45224
2204;1.64572007924937e-38;3.57454458628866;1;0.607;2.17284422063295e-34;47;bru3
2205;1.54094538226528e-37;2.43867841388977;1;0.376;2.03451018820485e-33;47;ena
2206;2.51385698641164e-37;3.11878467030685;1;0.452;3.31904537915929e-33;47;lovit
2207;9.40584608806567e-35;1.8980034559766;0.667;0.131;1.24185385900731e-30;47;spg
2208;1.02761488179263e-34;1.96539642248788;1;0.985;1.35675992843081e-30;47;pum
2209;1.4863881726568e-34;2.67257644725128;0.981;0.614;1.96247830435877e-30;47;Ccn
2210;3.26470132871417e-34;2.40088843281125;1;0.474;4.31038516430132e-30;47;trv
2211;3.53791429063327e-34;1.99999025990874;0.778;0.17;4.6711082379231e-30;47;CG4168
2212;8.40001483378618e-34;2.07608684821084;0.981;0.433;1.10905395850479e-29;47;Cirl
2213;9.28127839411725e-33;1.88590112233887;0.815;0.201;1.2254071863753e-28;47;Ndae1
2214;1.00234761847074e-31;1.94028193701383;1;0.806;1.32339956066692e-27;47;mamo
2215;4.3237700384226e-30;1.22346735225492;0.444;0.063;5.70867358172936e-26;47;CG5758
2216;5.67522444228846e-30;2.01369504082389;0.963;0.429;7.49299883115345e-26;47;Piezo
2217;1.46810683004321e-29;1.47762412289042;0.852;0.215;1.93834144770605e-25;47;CG4341
2218;2.97714922750322e-29;1.13602767245837;1;0.996;3.9307301250725e-25;47;mbl
2219;6.05219575174454e-28;1.53124553000172;0.778;0.195;7.99071405102831e-24;47;Octalpha2R
2220;9.13306471944726e-26;1.42257931017162;0.63;0.137;1.20583853490862e-21;47;fipi
2221;1.72636017945799e-25;1.65356376559023;0.574;0.121;2.27931334493838e-21;47;ome
2222;1.72809726944284e-25;1.19274252673752;0.519;0.092;2.28160682484538e-21;47;beat-VI
2223;3.1779920955892e-25;1.73817143716655;0.833;0.253;4.19590296380642e-21;47;bma
2224;9.09395486267432e-25;1.14850803720196;0.241;0.024;1.20067486051889e-20;47;Ac78C
2225;1.48807136974656e-24;1.54940553612796;0.87;0.293;1.96470062947638e-20;47;Con
2226;4.43301684424055e-24;1.46499275217529;0.704;0.184;5.8529121394508e-20;47;WDY
2227;1.90629001797495e-23;1.4808946907989;0.889;0.287;2.51687471073232e-19;47;Dscam2
2228;1.20096063881753e-22;1.84873555757835;1;0.822;1.58562833143079e-18;47;IA-2
2229;3.5965827800105e-22;1.23890635233166;0.444;0.081;4.74856824444787e-18;47;Dyrk2
2230;1.29161672843788e-21;1.47199345105554;0.352;0.055;1.70532156655653e-17;47;CG42260
2231;1.41883028444156e-21;1.12157579239444;0.185;0.017;1.87328162454819e-17;47;Tbh
2232;2.07120394914793e-21;1.31064743652259;0.574;0.13;2.73461057406001e-17;47;CG31690
2233;3.53037373452507e-21;1.31796945787049;0.315;0.045;4.66115244169345e-17;47;CG12594
2234;7.02167556921859e-21;1.62789800628629;1;0.624;9.2707182540393e-17;47;jeb
2235;1.21263041522825e-20;1.4410576719642;0.63;0.163;1.60103593722585e-16;47;CG6044
2236;2.05687821819851e-20;1.52756991096569;1;0.856;2.7156963114875e-16;47;CG31221
2237;3.04510528132168e-20;1.59504894482909;0.889;0.338;4.02045250292902e-16;47;luna
2238;4.53735664238399e-20;1.30222205322697;0.667;0.191;5.99067197493958e-16;47;pico
2239;4.94417786831968e-20;1.42982746267932;0.611;0.162;6.52779803954247e-16;47;Dgk
2240;8.51428862711181e-20;1.23794654055608;0.611;0.156;1.12414152743757e-15;47;CG12531
2241;1.48249868782164e-19;1.05006502066102;0.796;0.243;1.95734301753091e-15;47;Lmpt
2242;3.0888744770453e-19;1.09617407765952;1;0.939;4.07824097204291e-15;47;Glut1
2243;5.78375739117421e-19;1.65833692067587;0.574;0.153;7.63629488356731e-15;47;CG41520
2244;7.76600010703296e-19;1.19648843949022;0.796;0.276;1.02534499413156e-14;47;Shaw
2245;1.16741890419753e-18;1.44725583362981;0.741;0.239;1.54134317921199e-14;47;CG42339
2246;1.40301323572692e-18;1.23606405221648;0.815;0.274;1.85239837513025e-14;47;beat-IIIc
2247;2.45465154252011e-18;1.23561761060913;0.981;0.568;3.2408764315893e-14;47;CG4587
2248;6.43825638559336e-18;1.00819863532467;0.5;0.113;8.50042990589891e-14;47;CG42458
2249;7.92267652485863e-18;1.38266510745872;0.741;0.27;1.04603098157709e-13;47;wake
2250;0;3.95102253265942;0.863;0.014;0;48;bt
2251;0;3.81760879421104;0.745;0.009;0;48;Mhc
2252;0;3.62647897411722;0.784;0.013;0;48;sls
2253;0;3.34290088086512;0.706;0.01;0;48;Zasp66
2254;0;3.16810561845677;0.765;0.012;0;48;Mlp60A
2255;0;2.62270216790123;0.569;0.007;0;48;Strn-Mlck
2256;0;2.51670713761122;0.51;0.003;0;48;wupA
2257;0;2.43864295656841;0.49;0.003;0;48;up
2258;0;2.22431772893802;0.529;0.008;0;48;CG9297
2259;0;2.16536728083605;0.412;0.002;0;48;CG45076
2260;0;2.03161483171048;0.392;0.004;0;48;Mlc1
2261;1.31349900975068e-299;1.90061935686864;0.314;0.003;1.73421274257382e-295;48;l(2)01289
2262;2.41732514291839e-262;1.73368355847622;0.275;0.002;3.19159438619515e-258;48;CG5023
2263;1.29569714743469e-215;2.37107651211099;0.451;0.009;1.71070894375802e-211;48;Mlc2
2264;4.62078602581024e-211;1.36534870003218;0.157;0.001;6.10082378987727e-207;48;CG34402
2265;3.73732113365871e-192;1.15517342531902;0.235;0.002;4.93438509276959e-188;48;Pkcdelta
2266;6.23513576386193e-184;3.15865476279624;0.824;0.038;8.23224974902691e-180;48;Mf
2267;5.06361602818579e-167;2.32975614752787;0.353;0.007;6.68549224201369e-163;48;Act87E
2268;3.28976359272972e-158;2.04887984401492;0.471;0.014;4.34347487148105e-154;48;Tm2
2269;3.60455513480311e-140;1.03886082880056;0.157;0.001;4.75909414448054e-136;48;Unc-89
2270;9.19399703980574e-117;1.06591339284018;0.157;0.002;1.21388342916555e-112;48;lncRNA:CR31781
2271;3.7363746935408e-114;2.01657705662816;0.314;0.008;4.93313550788192e-110;48;TpnC25D
2272;1.95979518560003e-109;2.75128273419364;0.765;0.056;2.58751758354772e-105;48;SERCA
2273;4.070518008724e-95;1.14900017839075;0.118;0.001;5.3743049269183e-91;48;fau
2274;9.04677186602891e-93;1.21729386082601;0.255;0.007;1.1944452894718e-88;48;CG44085
2275;4.18722424563648e-80;2.00727829646834;0.196;0.005;5.52839217151384e-76;48;Act79B
2276;1.22421697044517e-72;1.14382274365193;0.196;0.005;1.61633366607876e-68;48;Neto
2277;1.83105288147562e-68;2.20023809517351;0.412;0.025;2.41753911941226e-64;48;sqa
2278;2.17696836307627e-65;2.7967518109099;0.745;0.09;2.87425132976959e-61;48;CG33521
2279;3.11197511779321e-64;1.50636722908166;0.255;0.01;4.10874074802237e-60;48;CG3630
2280;3.68460615190564e-56;1.76199846446146;0.314;0.017;4.86478550236101e-52;48;CG16779
2281;6.01113350713132e-56;1.13374114175599;0.235;0.01;7.93649956946549e-52;48;CG5177
2282;9.95157662757461e-42;1.4151819890987;0.235;0.013;1.31390666213868e-37;48;CG5612
2283;5.76870139897192e-39;1.97333770923328;0.471;0.054;7.61641645706263e-35;48;Nlg1
2284;5.659395833751e-37;1.79917259243321;0.471;0.058;7.47210031930144e-33;48;sals
2285;9.40677459216656e-34;1.28605968793011;0.333;0.032;1.24197644940375e-29;48;Alk
2286;1.21135826322785e-33;1.09671160613685;0.216;0.014;1.59935631493973e-29;48;CG5160
2287;1.41222230239816e-29;1.73695645791616;0.471;0.07;1.86455710585629e-25;48;CG43897
2288;2.28989633283187e-28;2.31091895107578;0.51;0.085;3.02335012823792e-24;48;GluClalpha
2289;6.19136728361409e-19;1.89790651302424;0.294;0.043;8.17446222455569e-15;48;Mlp84B
2290;3.10996697679227e-18;1.64890812206823;0.431;0.089;4.10608939945883e-14;48;Rgk3
2291;8.40866583671869e-17;1.60359998628697;0.686;0.246;1.11019615042197e-12;48;tmod
2292;1.68590104920404e-14;1.36870087668299;0.961;0.525;2.2258951552641e-10;48;nrm
2293;3.28929025774682e-12;1.82738883728896;0.314;0.07;4.34284992730313e-08;48;meng
2294;5.26979838004656e-12;1.26268677740408;0.627;0.244;6.95771480117548e-08;48;Lmpt
2295;1.24258121963898e-11;1.16379362318893;0.941;0.641;1.64057998428935e-07;48;Argk
2296;5.05405703429373e-10;1.10239754095259;0.431;0.14;6.67287150237801e-06;48;Actn
2297;6.22862791247756e-10;1.2289399886036;0.725;0.335;8.22365743284412e-06;48;RhoGAP102A
2298;2.07860859032724e-09;1.22181053109585;0.529;0.208;2.74438692180906e-05;48;UQCR-Q
2299;2.15823160869564e-09;1.36135878344968;0.353;0.103;2.84951319296086e-05;48;CG10947
2300;2.4123475755759e-09;1.34428936271448;0.961;0.654;3.18502250403286e-05;48;rdgA
2301;1.33704916776578e-08;1.53278048029195;0.863;0.653;0.000176530601620116;48;msi
2302;2.68009185394845e-08;1.04394466995787;0.431;0.155;0.000353852527476814;48;FMRFaR
2303;1.34746924735922e-06;1.15979680564189;0.569;0.289;0.0177906364728837;48;Fhos
2304;1.12261856193011e-05;1.14794517483468;0.804;0.586;0.148219328731633;48;Rbfox1
2305;0.000216893663176174;1.147872221435;0.51;0.31;1;48;fz
2306;0;3.1842607888681;0.759;0.002;0;49;Hasp
2307;0;3.1257372926645;0.586;0.003;0;49;nAChRalpha1
2308;0;2.82257729703767;0.448;0.001;0;49;wry
2309;0;2.46710779127389;0.276;0;0;49;VGlut
2310;0;1.7290444335498;0.379;0.002;0;49;Task6
2311;7.6744522588735e-278;4.42583122842972;0.897;0.017;1.01325793173907e-273;49;nAChRbeta1
2312;6.30825957074003e-235;3.16723683025982;0.828;0.017;8.32879511124806e-231;49;CG16779
2313;2.2556925405927e-152;2.91483224021491;0.793;0.025;2.97819086134454e-148;49;CG42613
2314;7.99123255257287e-148;5.53580543758196;0.931;0.037;1.0550824339162e-143;49;nAChRalpha6
2315;3.75997034495087e-130;3.09398538471112;0.448;0.009;4.96428884643863e-126;49;GluRIB
2316;1.93469635088536e-121;3.40640922012963;0.172;0.001;2.55437959207394e-117;49;CG14989
2317;2.98327375851799e-116;2.48841787330473;0.241;0.003;3.93881634337131e-112;49;toy
2318;3.05378519853934e-112;1.65716914603876;0.345;0.006;4.03191259763149e-108;49;CG43707
2319;4.45857719988152e-93;1.71056006013946;0.379;0.009;5.88665947700357e-89;49;dpr14
2320;8.95722432218237e-87;1.60098769301278;0.379;0.01;1.18262232725774e-82;49;CG42402
2321;7.5797608532514e-77;2.04599424678716;0.31;0.007;1.00075582545478e-72;49;beat-Ic
2322;5.79983388831124e-75;1.03319667150462;0.138;0.001;7.65752068273733e-71;49;CG1607
2323;1.1994936464507e-64;2.71433517522338;0.517;0.025;1.58369146140886e-60;49;Ddc
2324;6.03588937897276e-64;3.1854359207399;0.655;0.04;7.96918474705773e-60;49;Dop2R
2325;3.73445710897559e-59;1.96422125818907;0.345;0.012;4.93060372098047e-55;49;Nmdar2
2326;1.77469179938535e-57;2.00660491307702;0.414;0.018;2.34312558272848e-53;49;Nlg2
2327;2.01746529488745e-56;1.58367877032058;0.241;0.006;2.6636594288399e-52;49;DIP-gamma
2328;3.39567953403313e-55;3.12450753824915;0.862;0.085;4.48331568878394e-51;49;GluClalpha
2329;7.70039752838464e-53;1.12529888600976;0.207;0.005;1.01668348567262e-48;49;CG10384
2330;1.91330509599694e-52;2.67869476958239;0.69;0.055;2.52613671824476e-48;49;CG42260
2331;3.49070509948285e-51;1.2458310650511;0.172;0.003;4.60877794284721e-47;49;ap
2332;1.5264556618977e-50;2.48741703384819;0.517;0.032;2.01537941040353e-46;49;Alk
2333;1.82725693743861e-49;1.40072595509756;0.241;0.007;2.4125273345002e-45;49;CG15236
2334;1.00239306963597e-45;2.08375767479719;0.379;0.019;1.32345956984036e-41;49;mGluR
2335;1.65722190818089e-41;3.29035667131398;0.724;0.078;2.18803008537122e-37;49;CG42750
2336;4.19511252939365e-40;3.0805846392429;1;0.172;5.53880707255843e-36;49;mmd
2337;3.24434354975735e-38;2.11649403113276;0.552;0.048;4.28350678874462e-34;49;CG34357
2338;7.14712444672259e-37;1.12059247462866;0.172;0.005;9.43634840700783e-33;49;lncRNA:CR46004
2339;1.07890430233014e-35;2.33519180895102;0.448;0.033;1.42447735036648e-31;49;CG44837
2340;1.57678060123299e-34;1.09067620334503;0.207;0.007;2.08182342780792e-30;49;Lcch3
2341;1.06982931476065e-30;1.28412068669622;0.172;0.006;1.41249564427849e-26;49;Nplp1
2342;1.64628656979302e-27;2.55639298369936;0.897;0.178;2.17359215809773e-23;49;nAChRalpha5
2343;9.8487212914593e-26;2.42007984460862;0.448;0.045;1.30032667211137e-21;49;CG6123
2344;2.33564177406958e-24;1.44910166385338;0.276;0.019;3.08374783430406e-20;49;CG31191
2345;2.71542324612723e-24;1.97705943240719;0.621;0.091;3.58517331186178e-20;49;unc79
